Order_ID,Customer_ID,Sales,Quantity,Discount,Profit,Order_Date,Product_ID
AMER-2022-136021,1088,15.54,3,0.0,7.6146,2022-08-15,9
AMER-2022-136021,1088,105.552,6,0.2,35.6238,2022-08-15,13
APJ-2022-149195,1046,25.92,5,0.2,9.072,2022-09-06,9
APJ-2022-149195,1046,15.808,8,0.2,5.3352,2022-09-06,12
APJ-2022-149195,1046,10.368,2,0.2,3.7584,2022-09-06,9
EMEA-2023-161410,1022,358.2,3,0.4,41.79,2023-06-27,7
EMEA-2023-161410,1022,545.916,14,0.4,72.7888,2023-06-27,7
EMEA-2023-152786,1040,40.41,9,0.0,18.5886,2023-03-13,3
AMER-2023-164707,1078,167.976,3,0.2,10.4985,2023-02-19,7
AMER-2023-164707,1078,109.53,3,0.0,47.0979,2023-02-19,10
AMER-2023-164707,1078,9.82,2,0.0,4.8118,2023-02-19,2
AMER-2023-163874,1009,26.352,3,0.2,9.5526,2023-11-11,3
APJ-2020-123183,1031,22.5,6,0.0,10.8,2020-11-19,2
APJ-2020-123183,1031,9.96,2,0.0,4.5816,2020-11-19,2
APJ-2020-123183,1031,213.08,7,0.0,102.2784,2020-11-19,3
APJ-2020-123183,1031,1025.88,6,0.0,235.9524,2020-11-19,1
EMEA-2020-104829,1052,21.98,7,0.0,9.891,2020-11-18,9
AMER-2022-147340,1081,63.2,5,0.0,23.384,2022-09-25,5
AMER-2022-145492,1073,39.0,12,0.0,11.31,2022-11-21,8
AMER-2022-163202,1046,2.907,3,0.7,-2.0349,2022-09-28,3
AMER-2022-117681,1006,556.665,5,0.15,6.549,2022-04-10,1
AMER-2023-132262,1021,71.98,2,0.0,15.1158,2023-09-22,10
AMER-2023-132262,1021,79.98,2,0.0,26.3934,2023-09-22,10
EMEA-2023-123043,1094,24.672,4,0.2,7.71,2023-08-25,3
EMEA-2023-123043,1094,3.744,1,0.2,1.3104,2023-08-25,3
AMER-2022-143280,1059,445.96,5,0.2,55.745,2022-02-22,7
AMER-2022-143280,1059,36.24,1,0.0,15.2208,2022-02-22,10
AMER-2022-143280,1059,10.65,3,0.0,5.0055,2022-02-22,12
AMER-2023-108854,1097,87.92,4,0.0,40.4432,2023-12-09,9
AMER-2023-108854,1097,22.424,1,0.2,8.409,2023-12-09,3
AMER-2023-108854,1097,90.48,3,0.2,33.93,2023-12-09,3
AMER-2023-108854,1097,42.76,1,0.0,11.1176,2023-12-09,4
APJ-2023-166856,1055,10.08,7,0.2,3.528,2023-09-19,3
APJ-2023-166856,1055,101.34,3,0.0,8.1072,2023-09-19,10
APJ-2022-153157,1019,224.75,5,0.0,62.93,2022-09-12,7
APJ-2023-125647,1096,73.176,6,0.8,-197.5752,2023-09-24,8
APJ-2023-125647,1096,20.736,4,0.2,7.2576,2023-09-24,9
APJ-2023-125647,1096,39.984,2,0.2,-8.9964,2023-09-24,7
AMER-2020-132542,1048,15.36,2,0.0,7.68,2020-10-06,3
APJ-2021-110877,1007,36.288,7,0.2,12.7008,2021-10-23,9
APJ-2021-110877,1007,150.384,2,0.2,15.0384,2021-10-23,7
EMEA-2022-151827,1014,280.782,3,0.4,-60.8361,2022-04-01,7
EMEA-2022-151827,1014,31.984,2,0.2,1.1994,2022-04-01,10
AMER-2022-163258,1004,11.232,3,0.2,3.9312,2022-12-30,3
EMEA-2023-103009,1056,26.4,5,0.0,11.88,2023-11-04,9
EMEA-2023-120649,1054,3.52,2,0.0,1.0208,2023-01-21,6
AMER-2022-153598,1042,1649.95,5,0.0,659.98,2022-12-04,10
AMER-2022-153598,1042,111.9,6,0.0,51.474,2022-12-04,5
AMER-2022-108497,1051,599.165,5,0.15,35.245,2022-06-15,1
AMER-2022-113096,1082,46.53,3,0.0,12.0978,2022-09-03,4
EMEA-2020-136861,1067,31.984,2,0.2,1.999,2020-09-05,5
AMER-2023-117422,1087,161.568,2,0.2,16.1568,2023-10-22,8
AMER-2023-117422,1087,4.064,1,0.2,1.3716,2023-10-22,9
AMER-2023-117422,1087,6.216,4,0.7,-4.9728,2023-10-22,3
AMER-2023-129707,1036,8.896,4,0.2,0.6672,2023-04-26,6
AMER-2021-160171,1064,1640.7,5,0.0,459.396,2021-10-19,8
AMER-2021-160171,1064,270.0,3,0.0,97.2,2021-10-19,10
EMEA-2020-103317,1046,19.52,2,0.2,5.368,2020-07-05,5
EMEA-2020-103317,1046,9.81,5,0.7,-6.867,2020-07-05,3
EMEA-2020-103317,1046,213.216,3,0.2,15.9912,2020-07-05,5
EMEA-2022-167115,1002,588.784,2,0.2,183.995,2022-04-05,3
EMEA-2023-153633,1011,2.064,1,0.2,0.1548,2023-11-14,6
AMER-2023-155929,1036,6.368,2,0.2,2.388,2023-09-10,9
EMEA-2021-148712,1005,99.6,1,0.0,36.852,2021-04-17,10
EMEA-2021-148712,1005,62.296,13,0.2,21.0249,2021-04-17,3
EMEA-2021-148712,1005,10.71,3,0.0,2.7846,2021-04-17,6
APJ-2022-128307,1092,20.936,1,0.2,7.0659,2022-07-26,11
EMEA-2022-127425,1007,33.0,6,0.0,8.25,2022-08-27,7
EMEA-2022-127425,1007,249.95,5,0.0,87.4825,2022-08-27,10
APJ-2020-119081,1100,357.93,3,0.0,7.1586,2020-09-12,9
APJ-2020-119081,1100,57.4,5,0.0,10.906,2020-09-12,10
APJ-2020-119081,1100,331.96,2,0.0,149.382,2020-09-12,3
APJ-2020-119081,1100,40.56,2,0.0,12.9792,2020-09-12,5
EMEA-2022-140613,1051,86.2,5,0.0,24.998,2022-07-23,9
APJ-2023-108700,1056,38.016,6,0.2,13.7808,2023-05-20,9
EMEA-2023-160962,1073,8.384,1,0.2,0.7336,2023-04-29,4
EMEA-2023-160962,1073,6.848,2,0.2,0.7704,2023-04-29,6
AMER-2023-130631,1055,19.6,5,0.0,9.604,2023-12-30,12
AMER-2023-130631,1055,68.46,2,0.0,20.538,2023-12-30,5
AMER-2023-116680,1087,13.344,6,0.2,4.3368,2023-09-05,3
AMER-2023-116680,1087,1478.272,8,0.2,92.392,2023-09-05,3
EMEA-2020-107405,1070,16.272,1,0.2,-3.8646,2020-03-21,4
AMER-2023-101574,1012,9.24,3,0.0,4.4352,2023-09-29,5
AMER-2020-146591,1058,32.34,10,0.7,-23.716,2020-01-20,3
AMER-2020-146591,1058,56.064,4,0.2,19.6224,2020-01-20,9
AMER-2020-146591,1058,108.72,5,0.2,36.693,2020-01-20,11
AMER-2020-146591,1058,181.47,5,0.7,-320.597,2020-01-20,1
APJ-2020-107706,1092,16.176,3,0.2,6.066,2020-02-15,9
AMER-2022-122448,1021,122.352,3,0.2,13.7646,2022-06-10,2
AMER-2020-132451,1003,585.552,3,0.2,73.194,2020-09-26,2
AMER-2020-132451,1003,19.44,3,0.0,9.3312,2020-09-26,9
AMER-2022-158547,1076,123.92,5,0.2,9.294,2022-05-31,8
EMEA-2023-116946,1055,13.36,5,0.2,4.008,2023-12-20,5
EMEA-2023-116946,1055,78.256,2,0.2,-17.6076,2023-12-20,4
EMEA-2023-116946,1055,102.018,7,0.7,-183.6324,2023-12-20,1
AMER-2023-121741,1017,750.68,2,0.0,37.534,2023-12-27,4
EMEA-2023-169691,1044,44.4,3,0.0,22.2,2023-06-16,2
EMEA-2023-169691,1044,84.55,5,0.0,22.8285,2023-06-16,4
EMEA-2023-169691,1044,17.94,3,0.0,8.7906,2023-06-16,9
APJ-2022-121356,1099,128.4,3,0.0,62.916,2022-11-21,3
EMEA-2020-101770,1012,1.869,1,0.7,-1.3083,2020-03-31,3
AMER-2023-105487,1076,103.192,1,0.2,11.6091,2023-10-09,7
AMER-2023-105487,1076,36.0,2,0.0,6.48,2023-10-09,10
AMER-2023-105487,1076,239.96,4,0.0,115.1808,2023-10-09,10
AMER-2023-105487,1076,40.68,2,0.0,0.4068,2023-10-09,4
EMEA-2023-148999,1063,419.136,4,0.2,-68.1096,2023-01-31,2
EMEA-2020-107573,1005,23.472,3,0.2,7.6284,2020-12-12,11
APJ-2021-156608,1028,3.592,4,0.8,-6.286,2021-10-24,3
EMEA-2023-134495,1013,23.976,3,0.2,-5.6943,2023-04-02,7
EMEA-2023-134495,1013,6.264,3,0.2,2.0358,2023-04-02,2
EMEA-2023-134495,1013,20.808,3,0.2,1.8207,2023-04-02,8
EMEA-2023-134495,1013,218.352,3,0.2,-19.1058,2023-04-02,2
APJ-2023-164098,1017,18.16,2,0.2,1.816,2023-01-27,4
AMER-2020-105249,1028,7.36,2,0.0,0.1472,2020-11-28,9
AMER-2020-105249,1028,41.4,4,0.0,19.872,2020-11-28,2
AMER-2020-105249,1028,411.332,4,0.15,-4.8392,2020-11-28,1
EMEA-2021-113523,1014,7.656,4,0.7,-6.1248,2021-09-04,3
AMER-2023-117821,1075,63.92,2,0.2,19.176,2023-06-13,10
EMEA-2023-164378,1070,6.56,2,0.0,1.9024,2023-07-16,6
EMEA-2023-164378,1070,7.83,3,0.0,3.6018,2023-07-16,2
EMEA-2023-164378,1070,41.9,2,0.0,8.799,2023-07-16,10
EMEA-2023-164378,1070,664.146,6,0.1,88.5528,2023-07-16,2
EMEA-2023-164378,1070,8.96,2,0.0,4.3904,2023-07-16,9
EMEA-2023-127782,1072,3.312,1,0.2,0.6624,2023-11-03,5
EMEA-2023-127782,1072,20.136,3,0.2,1.2585,2023-11-03,8
EMEA-2023-127782,1072,8.856,3,0.2,2.8782,2023-11-03,11
EMEA-2023-127782,1072,859.2,4,0.4,-186.16,2023-11-03,7
AMER-2022-162026,1072,61.96,2,0.0,27.882,2022-10-09,9
EMEA-2022-150000,1060,17.92,4,0.0,8.6016,2022-04-09,11
AMER-2021-168529,1027,145.9,5,0.0,62.737,2021-10-08,5
APJ-2023-152569,1096,56.704,2,0.2,19.1376,2023-05-16,9
APJ-2023-152569,1096,11.12,2,0.2,3.475,2023-05-16,7
EMEA-2020-137680,1091,32.896,4,0.2,11.1024,2020-02-25,9
EMEA-2020-137680,1091,22.776,3,0.2,7.6869,2020-02-25,9
EMEA-2021-103177,1032,239.97,3,0.0,2.3997,2021-05-30,7
EMEA-2021-103177,1032,160.32,2,0.0,44.8896,2021-05-30,8
EMEA-2021-103177,1032,128.85,3,0.0,3.8655,2021-05-30,7
EMEA-2022-138408,1042,1319.96,4,0.0,527.984,2022-11-19,10
EMEA-2023-117667,1087,239.96,10,0.3,-10.284,2023-12-05,2
EMEA-2023-117667,1087,54.768,2,0.2,6.846,2023-12-05,5
EMEA-2023-117667,1087,13.392,3,0.2,3.1806,2023-12-05,6
EMEA-2023-117667,1087,23.92,5,0.2,8.671,2023-12-05,9
EMEA-2023-117667,1087,255.968,4,0.2,-28.7964,2023-12-05,10
AMER-2022-110982,1101,21.552,6,0.2,7.0044,2022-06-06,3
AMER-2022-110982,1101,58.24,4,0.0,15.7248,2022-06-06,8
AMER-2022-147123,1036,80.28,12,0.0,36.9288,2022-12-11,9
AMER-2023-154501,1048,9.78,2,0.0,4.0098,2023-05-01,6
AMER-2023-166933,1023,1.81,1,0.0,0.6516,2023-04-25,12
EMEA-2021-142055,1031,37.94,2,0.0,18.2112,2021-05-08,9
EMEA-2021-137106,1061,79.96,5,0.2,27.986,2021-03-31,7
APJ-2023-136609,1055,115.296,3,0.2,40.3536,2023-08-07,9
AMER-2023-160885,1019,2479.96,4,0.0,743.988,2023-12-03,7
EMEA-2022-167472,1030,179.94,6,0.0,75.5748,2022-06-07,10
EMEA-2022-167472,1030,26.85,3,0.0,5.1015,2022-06-07,10
EMEA-2022-167472,1030,323.37,3,0.0,129.348,2022-06-07,10
EMEA-2022-167472,1030,59.94,3,0.0,28.1718,2022-06-07,9
EMEA-2022-167472,1030,64.14,3,0.0,30.7872,2022-06-07,3
EMEA-2022-167472,1030,11.67,3,0.0,5.6016,2022-06-07,3
EMEA-2022-167472,1030,12.96,2,0.0,6.2208,2022-06-07,9
AMER-2021-120551,1059,17.43,3,0.0,8.0178,2021-04-13,3
APJ-2023-150595,1055,181.986,2,0.3,-54.5958,2023-05-23,2
APJ-2023-150595,1055,1.592,2,0.8,-2.6268,2023-05-23,3
APJ-2023-150595,1055,22.344,3,0.2,2.5137,2023-05-23,9
AMER-2022-134936,1015,455.97,6,0.5,-218.8656,2022-12-20,3
AMER-2022-134936,1015,10.44,6,0.7,-7.656,2022-12-20,3
AMER-2022-134936,1015,5.214,2,0.7,-4.1712,2022-12-20,3
EMEA-2023-102967,1023,67.4,5,0.0,17.524,2023-09-23,4
EMEA-2023-151008,1076,25.16,2,0.0,10.5672,2023-09-08,5
EMEA-2023-151008,1076,126.56,4,0.2,47.46,2023-09-08,7
AMER-2020-159800,1047,43.68,3,0.0,11.7936,2020-11-28,8
AMER-2020-159800,1047,139.93,7,0.0,34.9825,2020-11-28,10
APJ-2020-159618,1054,2.672,1,0.2,0.334,2020-11-12,6
APJ-2020-159618,1054,16.656,6,0.2,-3.123,2020-11-12,9
APJ-2020-159618,1054,79.512,3,0.2,20.8719,2020-11-12,10
APJ-2020-159618,1054,36.288,7,0.2,12.7008,2020-11-12,9
APJ-2020-159618,1054,67.9932,1,0.32,-12.9987,2020-11-12,1
EMEA-2023-116113,1073,10.16,2,0.0,3.4544,2023-10-03,5
EMEA-2021-125066,1010,6.16,2,0.0,1.9712,2021-12-14,5
EMEA-2021-125066,1010,56.3,2,0.0,15.764,2021-12-14,6
EMEA-2021-114741,1080,6.48,1,0.0,3.1104,2021-12-06,9
EMEA-2021-114741,1080,1325.85,5,0.0,238.653,2021-12-06,4
EMEA-2021-114741,1080,14.94,3,0.0,6.8724,2021-12-06,2
EMEA-2023-133263,1005,34.54,1,0.0,17.27,2023-04-01,3
EMEA-2023-133263,1005,2999.95,5,0.0,1439.976,2023-04-01,14
EMEA-2023-133263,1005,64.12,4,0.0,30.7776,2023-04-01,3
APJ-2023-157966,1075,19.456,4,0.2,2.1888,2023-03-14,6
APJ-2023-157966,1075,209.986,2,0.3,8.9994,2023-03-14,13
APJ-2023-157966,1075,29.76,5,0.2,1.86,2023-03-14,6
APJ-2023-157966,1075,89.768,1,0.3,-2.5648,2023-03-14,2
APJ-2023-157966,1075,959.984,2,0.2,335.9944,2023-03-14,14
APJ-2023-157966,1075,15.552,3,0.2,5.6376,2023-03-14,9
APJ-2023-157966,1075,34.36,1,0.2,-7.3015,2023-03-14,7
AMER-2020-151162,1048,98.376,3,0.2,35.6613,2020-12-05,9
AMER-2020-151162,1048,29.94,4,0.7,-23.952,2020-12-05,3
AMER-2020-151162,1048,17.472,3,0.2,5.6784,2020-12-05,9
AMER-2020-151162,1048,36.738,1,0.4,-9.1845,2020-12-05,7
AMER-2020-151162,1048,179.94,2,0.4,-44.985,2020-12-05,7
AMER-2022-136686,1054,383.64,6,0.0,122.7648,2022-12-13,5
AMER-2022-136686,1054,56.52,3,0.0,15.8256,2022-12-13,8
AMER-2023-137498,1044,6.56,2,0.0,1.9024,2023-09-10,6
AMER-2023-137498,1044,243.92,5,0.2,-15.245,2023-09-10,2
AMER-2023-137498,1044,47.52,9,0.0,22.8096,2023-09-10,9
APJ-2023-163818,1001,19.98,1,0.0,8.5914,2023-10-05,5
EMEA-2022-161158,1001,8.0,5,0.0,3.44,2022-05-10,6
AMER-2020-116673,1024,6.16,2,0.0,1.9712,2020-12-15,5
EMEA-2023-105333,1034,83.56,4,0.0,1.6712,2023-12-01,4
EMEA-2023-105333,1034,546.06,3,0.0,163.818,2023-12-01,7
EMEA-2023-105333,1034,269.49,3,0.0,5.3898,2023-12-01,4
AMER-2021-149993,1040,10.9,5,0.0,3.597,2021-03-19,12
EMEA-2020-168158,1047,6.096,2,0.2,2.2098,2020-07-19,3
AMER-2022-115224,1065,34.05,3,0.0,9.534,2022-12-09,4
AMER-2022-115224,1065,352.38,2,0.0,81.0474,2022-12-09,4
AMER-2020-164742,1043,245.98,2,0.0,27.0578,2020-10-13,2
AMER-2020-164742,1043,18.94,1,0.0,9.47,2020-10-13,3
AMER-2023-108014,1091,59.913,7,0.7,-45.9333,2023-11-20,3
APJ-2023-160325,1050,391.98,2,0.0,109.7544,2023-09-25,7
APJ-2023-160325,1050,437.85,3,0.0,131.355,2023-09-25,7
EMEA-2021-159779,1065,68.62,2,0.0,32.2514,2021-09-25,3
APJ-2023-151176,1075,25.02,3,0.0,6.5052,2023-02-14,9
APJ-2023-151176,1075,10.71,3,0.0,2.7846,2023-02-14,6
AMER-2020-108903,1094,55.984,2,0.2,4.1988,2020-10-03,6
AMER-2020-108903,1094,14.48,5,0.2,4.887,2020-10-03,11
AMER-2020-108903,1094,142.488,3,0.2,-3.5622,2020-10-03,10
APJ-2022-117919,1055,14.16,1,0.2,1.062,2022-08-28,4
APJ-2022-117919,1055,79.92,5,0.2,27.972,2022-08-28,9
EMEA-2021-142475,1076,590.352,6,0.2,206.6232,2021-12-03,3
EMEA-2022-134516,1005,17.088,2,0.2,1.068,2022-09-21,5
EMEA-2022-134516,1005,98.392,1,0.2,-11.0691,2022-09-21,2
EMEA-2023-105193,1002,11.05,5,0.0,2.9835,2023-03-26,6
AMER-2021-168634,1023,7.78,2,0.0,2.0228,2021-12-06,8
EMEA-2023-117198,1087,659.9,2,0.0,217.767,2023-09-01,10
AMER-2021-145828,1027,53.04,3,0.2,-4.641,2021-10-05,10
AMER-2023-121027,1093,843.9,2,0.0,371.316,2023-08-19,10
AMER-2023-121027,1093,1496.16,9,0.0,224.424,2023-08-19,10
EMEA-2022-147431,1093,117.96,2,0.0,5.898,2022-02-02,4
EMEA-2022-158001,1023,21.3,5,0.0,8.733,2022-08-24,6
EMEA-2022-158001,1023,1040.8,5,0.0,281.016,2022-08-24,8
EMEA-2022-158001,1023,29.34,6,0.0,7.9218,2022-08-24,6
EMEA-2023-125745,1056,19.52,2,0.2,5.368,2023-07-01,5
AMER-2021-101154,1080,443.92,4,0.0,8.8784,2021-09-18,4
EMEA-2022-124163,1035,499.95,5,0.0,174.9825,2022-09-26,10
EMEA-2022-124163,1035,3.04,1,0.0,1.0336,2022-09-26,6
EMEA-2022-124163,1035,201.96,2,0.0,50.49,2022-09-26,2
EMEA-2022-124163,1035,68.64,11,0.0,17.16,2022-09-26,5
AMER-2022-121748,1088,100.0,4,0.0,21.0,2022-10-25,10
AMER-2022-121748,1088,359.98,2,0.0,21.5988,2022-10-25,10
AMER-2020-126683,1050,6.16,2,0.0,2.9568,2020-09-29,5
AMER-2020-126683,1050,2348.82,9,0.0,399.2994,2020-09-29,3
EMEA-2023-148810,1007,13.872,6,0.2,4.6818,2023-06-27,2
EMEA-2023-148810,1007,273.552,3,0.2,-13.6776,2023-06-27,2
EMEA-2022-146066,1075,815.292,9,0.4,-339.705,2022-08-22,3
EMEA-2020-127614,1095,234.45,3,0.0,103.158,2020-02-12,10
EMEA-2020-127614,1095,1256.22,6,0.0,75.3732,2020-02-12,3
EMEA-2020-127614,1095,17.46,2,0.0,8.2062,2020-02-12,3
EMEA-2022-101742,1092,10.528,7,0.2,3.6848,2022-09-24,3
AMER-2021-134943,1075,152.8,5,0.0,76.4,2021-12-05,3
AMER-2023-123022,1093,82.56,5,0.2,28.896,2023-09-04,3
AMER-2023-123022,1093,284.97,3,0.0,85.491,2023-09-04,10
AMER-2023-113208,1075,60.84,3,0.0,23.1192,2023-03-27,5
AMER-2020-154893,1045,1325.76,6,0.2,149.148,2020-12-21,2
AMER-2020-154893,1045,572.16,3,0.2,35.76,2020-12-21,2
AMER-2020-147900,1066,28.8,9,0.2,10.08,2020-09-23,9
EMEA-2023-106355,1035,11.12,4,0.0,2.8912,2023-04-03,6
EMEA-2022-127985,1046,7.04,4,0.0,3.0976,2022-04-02,5
EMEA-2021-166604,1097,17.94,3,0.0,8.7906,2021-05-15,11
AMER-2023-120719,1036,34.76,5,0.2,11.297,2023-03-24,3
AMER-2023-127117,1065,74.45,5,0.0,20.1015,2023-04-15,5
EMEA-2021-104241,1023,192.22,14,0.0,69.1992,2021-01-04,5
EMEA-2023-168179,1088,19.44,3,0.0,9.3312,2023-11-03,9
AMER-2023-142342,1089,32.4,5,0.0,15.552,2023-07-18,9
AMER-2023-142342,1089,57.9,5,0.0,28.95,2023-07-18,11
AMER-2023-142342,1089,10.56,2,0.0,0.0,2023-07-18,4
AMER-2023-142342,1089,1194.165,5,0.15,210.735,2023-07-18,1
EMEA-2023-109099,1042,40.99,1,0.0,20.0851,2023-10-07,9
AMER-2020-134187,1086,2.94,1,0.0,0.7938,2020-11-04,6
EMEA-2022-145261,1009,45.24,4,0.7,-30.16,2022-12-19,3
EMEA-2022-145261,1009,18.688,4,0.2,2.336,2022-12-19,6
EMEA-2022-145261,1009,11.648,2,0.2,3.7856,2022-12-19,9
EMEA-2022-145261,1009,112.776,3,0.2,-8.4582,2022-12-19,10
EMEA-2022-145261,1009,377.45,5,0.5,-264.215,2022-12-19,3
EMEA-2022-145261,1009,15.936,4,0.2,5.1792,2022-12-19,2
EMEA-2022-145261,1009,28.68,3,0.2,-7.17,2022-12-19,7
EMEA-2022-108875,1082,21.44,2,0.2,7.504,2022-09-25,5
EMEA-2022-108875,1082,511.056,9,0.2,-95.823,2022-09-25,4
AMER-2022-141957,1092,18.656,2,0.2,1.3992,2022-07-22,6
AMER-2022-141957,1092,11.088,7,0.7,-8.1312,2022-07-22,3
AMER-2022-141957,1092,66.688,1,0.2,4.168,2022-07-22,4
AMER-2022-141957,1092,99.488,2,0.2,8.7052,2022-07-22,4
AMER-2022-142405,1045,14.62,2,0.0,6.8714,2022-06-12,2
AMER-2022-142405,1045,53.984,14,0.2,17.5448,2022-06-12,3
AMER-2022-142405,1045,389.97,3,0.0,132.5898,2022-06-12,10
APJ-2021-141012,1032,355.36,4,0.0,92.3936,2021-06-09,5
APJ-2021-141012,1032,140.376,3,0.2,8.7735,2021-06-09,7
APJ-2023-127922,1082,15.84,2,0.2,5.544,2023-10-28,11
APJ-2023-127922,1082,8.448,2,0.2,2.64,2023-10-28,9
AMER-2022-146318,1079,12.96,2,0.0,6.2208,2022-01-22,9
AMER-2020-135993,1056,57.408,6,0.2,5.7408,2020-05-28,7
AMER-2020-135993,1056,27.6,4,0.0,2.208,2020-05-28,10
APJ-2020-126802,1046,38.976,3,0.6,-50.6688,2020-12-29,5
AMER-2022-143924,1047,20.44,7,0.0,9.198,2022-07-29,12
AMER-2022-143924,1047,109.92,2,0.0,53.8608,2022-07-29,9
APJ-2022-141551,1097,6.38,1,0.0,2.9348,2022-09-25,3
APJ-2022-141551,1097,6.48,1,0.0,3.1104,2022-09-25,9
EMEA-2020-164315,1038,15.84,3,0.0,7.128,2020-04-02,9
EMEA-2020-164315,1038,1049.93,7,0.0,293.9804,2020-04-02,7
EMEA-2020-164315,1038,154.9,5,0.0,40.274,2020-04-02,8
AMER-2021-131072,1085,98.352,3,0.2,35.6526,2021-11-05,3
EMEA-2020-131541,1101,14.32,5,0.2,5.191,2020-07-28,12
EMEA-2020-131541,1101,129.888,6,0.2,12.9888,2020-07-28,5
EMEA-2020-131541,1101,48.944,7,0.2,16.5186,2020-07-28,11
APJ-2021-119550,1095,275.058,3,0.3,-90.3762,2021-12-26,2
APJ-2021-138093,1095,27.36,9,0.0,9.3024,2021-12-10,6
APJ-2021-138093,1095,44.75,5,0.0,20.585,2021-12-10,9
APJ-2021-138093,1095,134.99,1,0.0,36.4473,2021-12-10,7
APJ-2021-138093,1095,26.4,5,0.0,12.672,2021-12-10,9
APJ-2021-138093,1095,542.94,3,0.0,141.1644,2021-12-10,2
AMER-2022-126165,1098,71.088,2,0.2,-1.7772,2022-05-06,3
APJ-2023-126123,1036,27.396,9,0.8,-42.4638,2023-10-15,3
APJ-2023-126123,1036,13.456,1,0.8,-23.548,2023-10-15,3
APJ-2022-143441,1028,11.84,1,0.2,4.44,2022-11-06,2
AMER-2023-148320,1052,35.88,6,0.0,17.5812,2023-11-04,9
AMER-2022-125661,1097,40.752,3,0.2,15.282,2022-11-25,11
AMER-2022-125661,1097,139.96,5,0.2,-22.7435,2022-11-25,10
AMER-2020-123519,1022,2.624,1,0.2,0.2952,2020-12-14,6
AMER-2020-123519,1022,136.53,1,0.4,-52.3365,2020-12-14,3
AMER-2020-123519,1022,263.96,1,0.2,42.8935,2020-12-14,10
EMEA-2020-155593,1088,11.64,3,0.0,3.3756,2020-11-03,9
EMEA-2023-136000,1014,40.176,3,0.2,14.5638,2023-09-23,3
EMEA-2021-160857,1084,79.44,3,0.0,30.1872,2021-05-08,5
EMEA-2021-160857,1084,357.93,3,0.0,7.1586,2021-05-08,9
EMEA-2021-160857,1084,127.764,2,0.1,21.294,2021-05-08,2
EMEA-2021-160857,1084,2799.944,7,0.2,1014.9797,2021-05-08,14
EMEA-2021-160857,1084,19.44,3,0.0,9.3312,2021-05-08,9
APJ-2023-115805,1061,36.792,1,0.2,4.1391,2023-08-01,7
EMEA-2020-143707,1056,5.94,3,0.0,1.6038,2020-03-01,7
EMEA-2023-116939,1039,177.55,5,0.0,47.9385,2023-09-26,4
AMER-2021-124107,1046,619.95,5,0.0,111.591,2021-10-09,10
AMER-2021-124107,1046,29.16,3,0.0,8.4564,2021-10-09,7
AMER-2021-124107,1046,57.96,7,0.0,27.2412,2021-10-09,11
AMER-2021-124107,1046,29.403,3,0.1,5.2272,2021-10-09,8
APJ-2023-126550,1042,81.4,5,0.0,21.164,2023-03-30,4
EMEA-2021-138674,1048,8.72,5,0.2,2.289,2021-11-14,12
EMEA-2021-138674,1048,91.176,3,0.2,4.5588,2021-11-14,10
EMEA-2021-138674,1048,159.968,4,0.2,29.994,2021-11-14,10
AMER-2022-165820,1101,12.96,2,0.0,6.2208,2022-09-27,9
APJ-2020-103191,1091,331.536,3,0.2,-82.884,2020-09-22,4
EMEA-2021-103933,1007,899.91,9,0.0,395.9604,2021-09-25,10
APJ-2021-110548,1097,946.344,7,0.2,118.293,2021-05-04,7
EMEA-2023-117324,1092,178.11,3,0.0,32.0598,2023-12-09,10
EMEA-2023-117324,1092,1089.75,3,0.0,305.13,2023-12-09,8
EMEA-2023-117324,1092,61.06,2,0.0,28.0876,2023-12-09,2
EMEA-2023-117324,1092,459.92,4,0.0,41.3928,2023-12-09,1
EMEA-2023-117324,1092,27.52,4,0.0,12.6592,2023-12-09,9
EMEA-2023-143574,1007,638.82,9,0.0,185.2578,2023-06-30,1
EMEA-2023-143574,1007,30.69,3,0.0,7.9794,2023-06-30,9
EMEA-2023-143574,1007,25.16,2,0.0,8.5544,2023-06-30,5
EMEA-2020-111773,1051,13.92,3,0.2,4.872,2020-06-29,3
AMER-2020-148614,1062,19.36,2,0.0,9.2928,2020-01-21,9
AMER-2020-148614,1062,19.3,2,0.0,5.79,2020-01-21,5
AMER-2023-156139,1049,38.376,3,0.2,13.4316,2023-01-01,3
AMER-2023-147886,1089,12.96,2,0.0,6.3504,2023-03-29,9
AMER-2023-147886,1089,26.48,1,0.0,10.0624,2023-03-29,5
AMER-2023-147886,1089,532.72,2,0.2,53.272,2023-03-29,13
AMER-2023-147886,1089,26.72,4,0.0,12.8256,2023-03-29,9
AMER-2023-147886,1089,20.04,3,0.0,9.6192,2023-03-29,9
AMER-2023-147886,1089,795.48,7,0.0,7.9548,2023-03-29,4
AMER-2023-147886,1089,21.56,7,0.0,6.8992,2023-03-29,5
EMEA-2022-113733,1011,249.584,2,0.2,31.198,2022-12-09,7
EMEA-2022-113733,1011,68.112,3,0.2,17.8794,2022-12-09,10
EMEA-2022-113733,1011,16.56,3,0.2,-2.484,2022-12-09,10
EMEA-2023-104913,1100,74.95,5,0.0,36.7255,2023-11-19,7
APJ-2020-145800,1062,355.455,3,0.5,-184.8366,2020-05-30,3
AMER-2022-125850,1080,44.4,3,0.0,22.2,2022-01-22,2
AMER-2022-125850,1080,20.65,5,0.0,9.499,2022-01-22,2
